customer_id,country,total_orders,total_revenue,first_order_date_only,last_order_date_only,customer_lifespan_days,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_avg_score,segment
16711,UNITED KINGDOM,5,1651.03,2010-12-17,2011-12-06,354,4,5,1651.03,5,4,4,544,4.33,Champions
12912,UNITED KINGDOM,5,1662.3,2011-10-30,2011-12-07,38,3,5,1662.3,5,4,4,544,4.33,Champions
13647,UNITED KINGDOM,4,1678.12,2011-04-19,2011-11-30,225,10,4,1678.12,5,4,4,544,4.33,Champions
15380,UNITED KINGDOM,5,1690.26,2010-12-09,2011-12-01,357,9,5,1690.26,5,4,4,544,4.33,Champions
14441,UNITED KINGDOM,4,1712.89,2011-03-29,2011-12-09,255,1,4,1712.89,5,4,4,544,4.33,Champions
14673,UNITED KINGDOM,5,1736.4,2010-12-07,2011-12-06,364,4,5,1736.4,5,4,4,544,4.33,Champions
13808,UNITED KINGDOM,5,1747.66,2011-09-04,2011-12-04,91,6,5,1747.66,5,4,4,544,4.33,Champions
14608,UNITED KINGDOM,4,1785.15,2010-12-12,2011-12-05,358,5,4,1785.15,5,4,4,544,4.33,Champions
14621,UNITED KINGDOM,5,1788.36,2010-12-16,2011-12-08,357,2,5,1788.36,5,4,4,544,4.33,Champions
13510,UNITED KINGDOM,4,1791.56,2011-06-09,2011-12-08,182,2,4,1791.56,5,4,4,544,4.33,Champions
13196,UNITED KINGDOM,4,1797.78,2011-03-22,2011-11-28,251,12,4,1797.78,5,4,4,544,4.33,Champions
16169,UNITED KINGDOM,4,1822.97,2011-09-25,2011-12-01,67,9,4,1822.97,5,4,4,544,4.33,Champions
14216,UNITED KINGDOM,4,1839.3,2011-11-02,2011-12-06,34,4,4,1839.3,5,4,4,544,4.33,Champions
14113,UNITED KINGDOM,4,1840.42,2010-12-20,2011-12-06,351,4,4,1840.42,5,4,4,544,4.33,Champions
16201,UNITED KINGDOM,4,1863.47,2011-08-22,2011-12-06,106,4,4,1863.47,5,4,4,544,4.33,Champions
14655,UNITED KINGDOM,4,1932.23,2011-05-01,2011-12-01,214,9,4,1932.23,5,4,4,544,4.33,Champions
17554,UNITED KINGDOM,5,1952.45,2011-07-14,2011-12-08,147,2,5,1952.45,5,4,4,544,4.33,Champions
17827,UNITED KINGDOM,5,1995.46,2010-12-10,2011-12-04,359,6,5,1995.46,5,4,4,544,4.33,Champions
16358,UNITED KINGDOM,4,2027.5,2011-06-08,2011-12-08,183,2,4,2027.5,5,4,4,544,4.33,Champions
14522,UNITED KINGDOM,4,974.54,2011-05-25,2011-11-15,174,25,4,974.54,4,4,4,444,4.0,Champions
15132,UNITED KINGDOM,5,977.93,2011-03-22,2011-11-21,244,19,5,977.93,4,4,4,444,4.0,Champions
16085,UNITED KINGDOM,5,981.51,2011-01-23,2011-11-16,297,24,5,981.51,4,4,4,444,4.0,Champions
16907,UNITED KINGDOM,5,981.65,2010-12-09,2011-11-10,336,30,5,981.65,4,4,4,444,4.0,Champions
17324,UNITED KINGDOM,4,990.23,2010-12-08,2011-11-22,349,18,4,990.23,4,4,4,444,4.0,Champions
16009,UNITED KINGDOM,4,992.71,2011-07-03,2011-11-17,137,23,4,992.71,4,4,4,444,4.0,Champions
15110,UNITED KINGDOM,4,996.1,2011-01-25,2011-11-16,295,24,4,996.1,4,4,4,444,4.0,Champions
13410,UNITED KINGDOM,5,1003.06,2011-02-21,2011-11-15,267,25,5,1003.06,4,4,4,444,4.0,Champions
14214,UNITED KINGDOM,5,1004.38,2011-03-07,2011-11-09,247,31,5,1004.38,4,4,4,444,4.0,Champions
17096,UNITED KINGDOM,4,1022.13,2011-03-23,2011-11-24,246,16,4,1022.13,4,4,4,444,4.0,Champions
18221,UNITED KINGDOM,5,1041.61,2011-05-12,2011-11-17,189,23,5,1041.61,4,4,4,444,4.0,Champions
13719,UNITED KINGDOM,5,1041.68,2011-04-19,2011-11-24,219,16,5,1041.68,4,4,4,444,4.0,Champions
12936,UNITED KINGDOM,4,1063.9,2011-09-22,2011-11-22,61,18,4,1063.9,4,4,4,444,4.0,Champions
15027,UNITED KINGDOM,4,1066.15,2011-04-15,2011-11-09,208,31,4,1066.15,4,4,4,444,4.0,Champions
15608,UNITED KINGDOM,4,1093.68,2011-08-11,2011-11-11,92,29,4,1093.68,4,4,4,444,4.0,Champions
15745,UNITED KINGDOM,4,1094.59,2011-04-17,2011-11-20,217,20,4,1094.59,4,4,4,444,4.0,Champions
16350,UNITED KINGDOM,4,1116.47,2011-01-10,2011-11-18,312,22,4,1116.47,4,4,4,444,4.0,Champions
17302,UNITED KINGDOM,5,1135.63,2011-02-07,2011-11-25,291,15,5,1135.63,4,4,4,444,4.0,Champions
18125,UNITED KINGDOM,4,1142.99,2011-01-27,2011-11-10,287,30,4,1142.99,4,4,4,444,4.0,Champions
13499,UNITED KINGDOM,5,1159.11,2011-03-15,2011-11-22,252,18,5,1159.11,4,4,4,444,4.0,Champions
17348,UNITED KINGDOM,5,1159.52,2011-02-15,2011-11-25,283,15,5,1159.52,4,4,4,444,4.0,Champions
14447,UNITED KINGDOM,5,1163.23,2011-03-04,2011-11-21,262,19,5,1163.23,4,4,4,444,4.0,Champions
17720,UNITED KINGDOM,4,1195.94,2010-12-07,2011-11-13,341,27,4,1195.94,4,4,4,444,4.0,Champions
16042,UNITED KINGDOM,5,1197.27,2011-01-11,2011-11-17,310,23,5,1197.27,4,4,4,444,4.0,Champions
13118,UNITED KINGDOM,5,1197.81,2011-02-24,2011-11-20,269,20,5,1197.81,4,4,4,444,4.0,Champions
17410,UNITED KINGDOM,5,1214.72,2011-05-08,2011-11-23,199,17,5,1214.72,4,4,4,444,4.0,Champions
12997,UNITED KINGDOM,4,1226.89,2011-01-26,2011-11-17,295,23,4,1226.89,4,4,4,444,4.0,Champions
14684,UNITED KINGDOM,5,1236.28,2010-12-12,2011-11-14,337,26,5,1236.28,4,4,4,444,4.0,Champions
16660,UNITED KINGDOM,4,1267.65,2011-01-24,2011-11-23,303,17,4,1267.65,4,4,4,444,4.0,Champions
14297,UNITED KINGDOM,4,1305.33,2011-03-10,2011-11-22,257,18,4,1305.33,4,4,4,444,4.0,Champions
14477,UNITED KINGDOM,4,1309.6,2011-02-15,2011-11-20,278,20,4,1309.6,4,4,4,444,4.0,Champions
17633,UNITED KINGDOM,4,1324.84,2011-08-11,2011-11-08,89,32,4,1324.84,4,4,4,444,4.0,Champions
15116,UNITED KINGDOM,4,1352.75,2011-05-19,2011-11-22,187,18,4,1352.75,4,4,4,444,4.0,Champions
14064,UNITED KINGDOM,5,1353.74,2011-03-10,2011-11-10,245,30,5,1353.74,4,4,4,444,4.0,Champions
17054,UNITED KINGDOM,5,1356.33,2011-04-08,2011-11-11,217,29,5,1356.33,4,4,4,444,4.0,Champions
15411,UNITED KINGDOM,4,1358.88,2011-06-10,2011-11-13,156,27,4,1358.88,4,4,4,444,4.0,Champions
16726,UNITED KINGDOM,5,1382.02,2010-12-13,2011-11-13,335,27,5,1382.02,4,4,4,444,4.0,Champions
14116,UNITED KINGDOM,5,1382.74,2011-08-10,2011-11-20,102,20,5,1382.74,4,4,4,444,4.0,Champions
13995,UNITED KINGDOM,5,1393.69,2011-04-08,2011-11-24,230,16,5,1393.69,4,4,4,444,4.0,Champions
16271,UNITED KINGDOM,4,1414.24,2010-12-16,2011-11-24,343,16,4,1414.24,4,4,4,444,4.0,Champions
14748,UNITED KINGDOM,5,1415.75,2010-12-06,2011-11-10,339,30,5,1415.75,4,4,4,444,4.0,Champions
16463,UNITED KINGDOM,4,1422.4,2011-05-19,2011-11-18,183,22,4,1422.4,4,4,4,444,4.0,Champions
15106,UNITED KINGDOM,5,1422.52,2011-03-15,2011-11-22,252,18,5,1422.52,4,4,4,444,4.0,Champions
15681,UNITED KINGDOM,5,1426.16,2011-03-04,2011-11-14,255,26,5,1426.16,4,4,4,444,4.0,Champions
14035,UNITED KINGDOM,5,1428.02,2011-02-15,2011-11-11,269,29,5,1428.02,4,4,4,444,4.0,Champions
15858,UNITED KINGDOM,5,1438.85,2010-12-07,2011-11-24,352,16,5,1438.85,4,4,4,444,4.0,Champions
17073,UNITED KINGDOM,4,1444.84,2011-08-22,2011-11-22,92,18,4,1444.84,4,4,4,444,4.0,Champions
14591,UNITED KINGDOM,4,1447.14,2011-05-10,2011-11-24,198,16,4,1447.14,4,4,4,444,4.0,Champions
15426,UNITED KINGDOM,5,1447.39,2010-12-05,2011-11-20,350,20,5,1447.39,4,4,4,444,4.0,Champions
15983,UNITED KINGDOM,4,1475.02,2010-12-01,2011-11-17,351,23,4,1475.02,4,4,4,444,4.0,Champions
18016,UNITED KINGDOM,5,1483.56,2010-12-10,2011-11-07,332,33,5,1483.56,4,4,4,444,4.0,Champions
15530,UNITED KINGDOM,4,1502.35,2011-04-07,2011-11-18,225,22,4,1502.35,4,4,4,444,4.0,Champions
12937,UNITED KINGDOM,4,1504.27,2011-03-17,2011-11-24,252,16,4,1504.27,4,4,4,444,4.0,Champions
16748,UNITED KINGDOM,5,1515.9,2011-01-09,2011-11-22,317,18,5,1515.9,4,4,4,444,4.0,Champions
16066,UNITED KINGDOM,5,1521.87,2011-08-07,2011-11-23,108,17,5,1521.87,4,4,4,444,4.0,Champions
15117,UNITED KINGDOM,5,1551.78,2011-05-08,2011-11-25,201,15,5,1551.78,4,4,4,444,4.0,Champions
13313,UNITED KINGDOM,5,1555.32,2011-01-04,2011-11-17,317,23,5,1555.32,4,4,4,444,4.0,Champions
15532,UNITED KINGDOM,4,1571.03,2010-12-16,2011-11-14,333,26,4,1571.03,4,4,4,444,4.0,Champions
17671,UNITED KINGDOM,4,1572.71,2010-12-09,2011-11-24,350,16,4,1572.71,4,4,4,444,4.0,Champions
13614,UNITED KINGDOM,4,1610.46,2011-01-13,2011-11-15,306,25,4,1610.46,4,4,4,444,4.0,Champions
14336,UNITED KINGDOM,4,1614.91,2011-03-08,2011-11-23,260,17,4,1614.91,4,4,4,444,4.0,Champions
18161,UNITED KINGDOM,5,1618.69,2011-01-24,2011-11-24,304,16,5,1618.69,4,4,4,444,4.0,Champions
13149,UNITED KINGDOM,4,1676.06,2011-02-23,2011-11-25,275,15,4,1676.06,4,4,4,444,4.0,Champions
13577,UNITED KINGDOM,4,1687.6,2011-04-12,2011-11-14,216,26,4,1687.6,4,4,4,444,4.0,Champions
13824,UNITED KINGDOM,5,1698.94,2011-02-02,2011-11-07,278,33,5,1698.94,4,4,4,444,4.0,Champions
17147,UNITED KINGDOM,4,1714.59,2011-02-01,2011-11-17,289,23,4,1714.59,4,4,4,444,4.0,Champions
15267,UNITED KINGDOM,5,1717.36,2011-06-10,2011-11-17,160,23,5,1717.36,4,4,4,444,4.0,Champions
17043,UNITED KINGDOM,4,1735.18,2011-03-18,2011-11-07,234,33,4,1735.18,4,4,4,444,4.0,Champions
15950,UNITED KINGDOM,4,1765.51,2010-12-15,2011-11-08,328,32,4,1765.51,4,4,4,444,4.0,Champions
17813,UNITED KINGDOM,5,1770.88,2011-09-29,2011-11-25,57,15,5,1770.88,4,4,4,444,4.0,Champions
15594,UNITED KINGDOM,5,1771.78,2011-04-19,2011-11-24,219,16,5,1771.78,4,4,4,444,4.0,Champions
17702,UNITED KINGDOM,4,1824.37,2011-05-17,2011-11-09,176,31,4,1824.37,4,4,4,444,4.0,Champions
13048,UNITED KINGDOM,4,1835.91,2011-01-16,2011-11-25,313,15,4,1835.91,4,4,4,444,4.0,Champions
17469,UNITED KINGDOM,5,1870.97,2011-05-19,2011-11-23,188,17,5,1870.97,4,4,4,444,4.0,Champions
17738,UNITED KINGDOM,4,1879.05,2011-03-02,2011-11-20,263,20,4,1879.05,4,4,4,444,4.0,Champions
16128,UNITED KINGDOM,5,1880.22,2011-03-02,2011-11-22,265,18,5,1880.22,4,4,4,444,4.0,Champions
17463,UNITED KINGDOM,5,1896.41,2011-01-30,2011-11-23,297,17,5,1896.41,4,4,4,444,4.0,Champions
14285,UNITED KINGDOM,4,1910.01,2011-06-16,2011-11-18,155,22,4,1910.01,4,4,4,444,4.0,Champions
15814,UNITED KINGDOM,4,1945.33,2011-10-20,2011-11-23,34,17,4,1945.33,4,4,4,444,4.0,Champions
16341,UNITED KINGDOM,4,1971.87,2011-05-22,2011-11-15,177,25,4,1971.87,4,4,4,444,4.0,Champions
17088,UNITED KINGDOM,4,1991.01,2011-03-31,2011-11-11,225,29,4,1991.01,4,4,4,444,4.0,Champions
14506,UNITED KINGDOM,5,2012.17,2010-12-05,2011-11-22,352,18,5,2012.17,4,4,4,444,4.0,Champions
18069,UNITED KINGDOM,5,2036.67,2011-01-16,2011-11-13,301,27,5,2036.67,4,4,4,444,4.0,Champions
14188,UNITED KINGDOM,6,2054.36,2011-02-02,2011-11-09,280,31,6,2054.36,4,5,5,455,4.67,Champions
12948,UNITED KINGDOM,7,2064.95,2011-03-20,2011-11-23,248,17,7,2064.95,4,5,5,455,4.67,Champions
14482,UNITED KINGDOM,6,2068.15,2011-04-14,2011-11-21,221,19,6,2068.15,4,5,5,455,4.67,Champions
17191,UNITED KINGDOM,7,2095.13,2010-12-06,2011-11-11,340,29,7,2095.13,4,5,5,455,4.67,Champions
14515,UNITED KINGDOM,6,2102.09,2011-05-05,2011-11-22,201,18,6,2102.09,4,5,5,455,4.67,Champions
18061,UNITED KINGDOM,10,2119.41,2010-12-08,2011-11-18,345,22,10,2119.41,4,5,5,455,4.67,Champions
15058,UNITED KINGDOM,11,2124.99,2011-01-31,2011-11-14,287,26,11,2124.99,4,5,5,455,4.67,Champions
14640,UNITED KINGDOM,6,2125.08,2011-04-26,2011-11-15,203,25,6,2125.08,4,5,5,455,4.67,Champions
13831,UNITED KINGDOM,6,2202.99,2010-12-05,2011-11-23,353,17,6,2202.99,4,5,5,455,4.67,Champions
13862,UNITED KINGDOM,8,2209.36,2011-01-11,2011-11-21,314,19,8,2209.36,4,5,5,455,4.67,Champions
15811,UNITED KINGDOM,6,2218.62,2010-12-09,2011-11-17,343,23,6,2218.62,4,5,5,455,4.67,Champions
16743,UNITED KINGDOM,7,2238.09,2010-12-16,2011-11-10,329,30,7,2238.09,4,5,5,455,4.67,Champions
16293,UNITED KINGDOM,10,2248.99,2010-12-07,2011-11-18,346,22,10,2248.99,4,5,5,455,4.67,Champions
16057,UNITED KINGDOM,7,2263.12,2011-02-28,2011-11-23,268,17,7,2263.12,4,5,5,455,4.67,Champions
13700,UNITED KINGDOM,10,2265.12,2011-01-16,2011-11-13,301,27,10,2265.12,4,5,5,455,4.67,Champions
14466,UNITED KINGDOM,7,2272.4,2010-12-02,2011-11-10,343,30,7,2272.4,4,5,5,455,4.67,Champions
15105,UNITED KINGDOM,7,2298.93,2011-07-28,2011-11-21,116,19,7,2298.93,4,5,5,455,4.67,Champions
15365,UNITED KINGDOM,7,2314.32,2011-01-28,2011-11-14,290,26,7,2314.32,4,5,5,455,4.67,Champions
17211,UNITED KINGDOM,8,2317.22,2010-12-05,2011-11-13,343,27,8,2317.22,4,5,5,455,4.67,Champions
14030,UNITED KINGDOM,8,2360.09,2010-12-08,2011-11-21,348,19,8,2360.09,4,5,5,455,4.67,Champions
15270,UNITED KINGDOM,7,2379.49,2011-02-02,2011-11-24,295,16,7,2379.49,4,5,5,455,4.67,Champions
17071,UNITED KINGDOM,9,2429.03,2011-02-03,2011-11-11,281,29,9,2429.03,4,5,5,455,4.67,Champions
15527,UNITED KINGDOM,8,2429.78,2010-12-20,2011-11-21,336,19,8,2429.78,4,5,5,455,4.67,Champions
17164,UNITED KINGDOM,7,2467.35,2011-03-11,2011-11-07,241,33,7,2467.35,4,5,5,455,4.67,Champions
14502,UNITED KINGDOM,11,2467.63,2011-01-30,2011-11-20,294,20,11,2467.63,4,5,5,455,4.67,Champions
13588,UNITED KINGDOM,9,2478.95,2011-03-29,2011-11-24,240,16,9,2478.95,4,5,5,455,4.67,Champions
16710,UNITED KINGDOM,10,2483.04,2010-12-06,2011-11-20,349,20,10,2483.04,4,5,5,455,4.67,Champions
13695,UNITED KINGDOM,15,2504.13,2011-03-25,2011-11-08,228,32,15,2504.13,4,5,5,455,4.67,Champions
13975,UNITED KINGDOM,6,2526.28,2011-03-08,2011-11-08,245,32,6,2526.28,4,5,5,455,4.67,Champions
17314,UNITED KINGDOM,8,2527.92,2011-01-31,2011-11-15,288,25,8,2527.92,4,5,5,455,4.67,Champions
14676,UNITED KINGDOM,6,2548.24,2011-03-01,2011-11-08,252,32,6,2548.24,4,5,5,455,4.67,Champions
14334,UNITED KINGDOM,8,2552.21,2010-12-16,2011-11-23,342,17,8,2552.21,4,5,5,455,4.67,Champions
16912,UNITED KINGDOM,11,2575.38,2011-01-20,2011-11-11,295,29,11,2575.38,4,5,5,455,4.67,Champions
13983,UNITED KINGDOM,12,2603.43,2010-12-08,2011-11-10,337,30,12,2603.43,4,5,5,455,4.67,Champions
18075,UNITED KINGDOM,10,2611.75,2010-12-14,2011-11-16,337,24,10,2611.75,4,5,5,455,4.67,Champions
16255,UNITED KINGDOM,8,2619.91,2010-12-09,2011-11-23,349,17,8,2619.91,4,5,5,455,4.67,Champions
13804,UNITED KINGDOM,7,2635.79,2011-02-23,2011-11-09,259,31,7,2635.79,4,5,5,455,4.67,Champions
15671,UNITED KINGDOM,7,2657.13,2011-03-14,2011-11-21,252,19,7,2657.13,4,5,5,455,4.67,Champions
17069,UNITED KINGDOM,9,2709.7,2010-12-01,2011-11-11,345,29,9,2709.7,4,5,5,455,4.67,Champions
13971,UNITED KINGDOM,8,2758.26,2011-02-27,2011-11-21,267,19,8,2758.26,4,5,5,455,4.67,Champions
15114,UNITED KINGDOM,10,2760.56,2011-02-11,2011-11-09,271,31,10,2760.56,4,5,5,455,4.67,Champions
15356,UNITED KINGDOM,10,2766.5,2010-12-06,2011-11-08,337,32,10,2766.5,4,5,5,455,4.67,Champions
16871,UNITED KINGDOM,6,2812.34,2011-03-14,2011-11-17,248,23,6,2812.34,4,5,5,455,4.67,Champions
17596,UNITED KINGDOM,7,2827.93,2010-12-06,2011-11-16,345,24,7,2827.93,4,5,5,455,4.67,Champions
16633,UNITED KINGDOM,6,2883.1,2011-04-19,2011-11-22,217,18,6,2883.1,4,5,5,455,4.67,Champions
14112,UNITED KINGDOM,7,2915.15,2011-03-09,2011-11-17,253,23,7,2915.15,4,5,5,455,4.67,Champions
17512,UNITED KINGDOM,10,2924.99,2011-02-11,2011-11-11,273,29,10,2924.99,4,5,5,455,4.67,Champions
14530,UNITED KINGDOM,6,2925.91,2011-02-16,2011-11-14,271,26,6,2925.91,4,5,5,455,4.67,Champions
17659,UNITED KINGDOM,12,2999.46,2010-12-02,2011-11-22,355,18,12,2999.46,4,5,5,455,4.67,Champions
17799,UNITED KINGDOM,10,3055.93,2010-12-13,2011-11-17,339,23,10,3055.93,4,5,5,455,4.67,Champions
12910,UNITED KINGDOM,8,3075.04,2011-04-12,2011-11-16,218,24,8,3075.04,4,5,5,455,4.67,Champions
16218,UNITED KINGDOM,7,3084.68,2010-12-01,2011-11-10,344,30,7,3084.68,4,5,5,455,4.67,Champions
14099,UNITED KINGDOM,11,3104.17,2010-12-20,2011-11-23,338,17,11,3104.17,4,5,5,455,4.67,Champions
13742,UNITED KINGDOM,12,3131.02,2011-01-23,2011-11-23,304,17,12,3131.02,4,5,5,455,4.67,Champions
16837,UNITED KINGDOM,11,3170.98,2011-04-08,2011-11-08,214,32,11,3170.98,4,5,5,455,4.67,Champions
17685,UNITED KINGDOM,7,3191.53,2010-12-02,2011-11-23,356,17,7,3191.53,4,5,5,455,4.67,Champions
13268,UNITED KINGDOM,10,3192.65,2011-03-17,2011-11-22,250,18,10,3192.65,4,5,5,455,4.67,Champions
17220,UNITED KINGDOM,14,3198.25,2010-12-10,2011-11-15,340,25,14,3198.25,4,5,5,455,4.67,Champions
16107,UNITED KINGDOM,7,3204.16,2011-06-09,2011-11-22,166,18,7,3204.16,4,5,5,455,4.67,Champions
13880,UNITED KINGDOM,13,3219.77,2010-12-07,2011-11-18,346,22,13,3219.77,4,5,5,455,4.67,Champions
15632,UNITED KINGDOM,8,3285.31,2011-03-10,2011-11-24,259,16,8,3285.31,4,5,5,455,4.67,Champions
16607,UNITED KINGDOM,14,3347.71,2010-12-16,2011-11-22,341,18,14,3347.71,4,5,5,455,4.67,Champions
14227,UNITED KINGDOM,10,3350.96,2011-02-28,2011-11-13,258,27,10,3350.96,4,5,5,455,4.67,Champions
13437,UNITED KINGDOM,7,3408.06,2011-06-02,2011-11-25,176,15,7,3408.06,4,5,5,455,4.67,Champions
15981,UNITED KINGDOM,8,3408.48,2011-02-01,2011-11-15,287,25,8,3408.48,4,5,5,455,4.67,Champions
17725,UNITED KINGDOM,11,3439.08,2011-03-17,2011-11-23,251,17,11,3439.08,4,5,5,455,4.67,Champions
17758,UNITED KINGDOM,8,3456.7,2011-04-03,2011-11-20,231,20,8,3456.7,4,5,5,455,4.67,Champions
17160,UNITED KINGDOM,6,3518.03,2011-04-12,2011-11-08,210,32,6,3518.03,4,5,5,455,4.67,Champions
13448,UNITED KINGDOM,6,3539.37,2010-12-01,2011-11-23,357,17,6,3539.37,4,5,5,455,4.67,Champions
14543,UNITED KINGDOM,16,3590.68,2010-12-10,2011-11-11,336,29,16,3590.68,4,5,5,455,4.67,Champions
13381,UNITED KINGDOM,6,3639.31,2011-02-14,2011-11-08,267,32,6,3639.31,4,5,5,455,4.67,Champions
13148,UNITED KINGDOM,12,3707.12,2010-12-10,2011-11-10,335,30,12,3707.12,4,5,5,455,4.67,Champions
15845,UNITED KINGDOM,8,3711.77,2011-01-06,2011-11-22,320,18,8,3711.77,4,5,5,455,4.67,Champions
16570,UNITED KINGDOM,10,3738.4,2011-02-01,2011-11-24,296,16,10,3738.4,4,5,5,455,4.67,Champions
16655,UNITED KINGDOM,6,3794.52,2011-01-12,2011-11-22,314,18,6,3794.52,4,5,5,455,4.67,Champions
16327,UNITED KINGDOM,6,3813.62,2010-12-05,2011-11-25,355,15,6,3813.62,4,5,5,455,4.67,Champions
16717,UNITED KINGDOM,6,3858.38,2010-12-08,2011-11-16,343,24,6,3858.38,4,5,5,455,4.67,Champions
15529,UNITED KINGDOM,11,3992.68,2010-12-08,2011-11-17,344,23,11,3992.68,4,5,5,455,4.67,Champions
16186,UNITED KINGDOM,12,4006.94,2010-12-02,2011-11-17,350,23,12,4006.94,4,5,5,455,4.67,Champions
12867,UNITED KINGDOM,7,4036.82,2010-12-14,2011-11-13,334,27,7,4036.82,4,5,5,455,4.67,Champions
16670,UNITED KINGDOM,11,4095.9,2010-12-16,2011-11-23,342,17,11,4095.9,4,5,5,455,4.67,Champions
17377,UNITED KINGDOM,20,4100.92,2010-12-01,2011-11-16,350,24,20,4100.92,4,5,5,455,4.67,Champions
13988,UNITED KINGDOM,6,4147.96,2011-03-30,2011-11-20,235,20,6,4147.96,4,5,5,455,4.67,Champions
13384,UNITED KINGDOM,7,4151.93,2011-06-14,2011-11-09,148,31,7,4151.93,4,5,5,455,4.67,Champions
12949,UNITED KINGDOM,8,4167.22,2011-04-01,2011-11-09,222,31,8,4167.22,4,5,5,455,4.67,Champions
15971,UNITED KINGDOM,12,4194.9,2011-02-01,2011-11-22,294,18,12,4194.9,4,5,5,455,4.67,Champions
15034,UNITED KINGDOM,8,4308.61,2010-12-21,2011-11-24,338,16,8,4308.61,4,5,5,455,4.67,Champions
14525,UNITED KINGDOM,9,4332.2,2010-12-13,2011-11-20,342,20,9,4332.2,4,5,5,455,4.67,Champions
16945,UNITED KINGDOM,19,4345.5,2010-12-16,2011-11-18,337,22,19,4345.5,4,5,5,455,4.67,Champions
15955,UNITED KINGDOM,14,4416.26,2010-12-02,2011-11-15,348,25,14,4416.26,4,5,5,455,4.67,Champions
14426,UNITED KINGDOM,10,4481.67,2011-01-31,2011-11-16,289,24,10,4481.67,4,5,5,455,4.67,Champions
17975,UNITED KINGDOM,13,4485.51,2010-12-08,2011-11-24,351,16,13,4485.51,4,5,5,455,4.67,Champions
17613,UNITED KINGDOM,14,4559.15,2011-02-07,2011-11-17,283,23,14,4559.15,4,5,5,455,4.67,Champions
15093,UNITED KINGDOM,6,4597.02,2010-12-02,2011-11-21,354,19,6,4597.02,4,5,5,455,4.67,Champions
15291,UNITED KINGDOM,14,4623.3,2010-12-01,2011-11-14,348,26,14,4623.3,4,5,5,455,4.67,Champions
14159,UNITED KINGDOM,11,4690.64,2010-12-12,2011-11-20,343,20,11,4690.64,4,5,5,455,4.67,Champions
16722,UNITED KINGDOM,13,4730.81,2010-12-06,2011-11-22,351,18,13,4730.81,4,5,5,455,4.67,Champions
17690,UNITED KINGDOM,15,4757.95,2010-12-01,2011-11-09,343,31,15,4757.95,4,5,5,455,4.67,Champions
15738,UNITED KINGDOM,16,4812.42,2010-12-02,2011-11-21,354,19,16,4812.42,4,5,5,455,4.67,Champions
17652,UNITED KINGDOM,12,4867.72,2011-03-03,2011-11-14,256,26,12,4867.72,4,5,5,455,4.67,Champions
17133,UNITED KINGDOM,7,4892.24,2011-03-18,2011-11-24,251,16,7,4892.24,4,5,5,455,4.67,Champions
14709,UNITED KINGDOM,13,4921.04,2010-12-16,2011-11-24,343,16,13,4921.04,4,5,5,455,4.67,Champions
14329,UNITED KINGDOM,7,5014.84,2011-01-14,2011-11-22,312,18,7,5014.84,4,5,5,455,4.67,Champions
13139,UNITED KINGDOM,7,5064.94,2011-03-25,2011-11-23,243,17,7,5064.94,4,5,5,455,4.67,Champions
15727,UNITED KINGDOM,7,5178.96,2010-12-15,2011-11-23,343,17,7,5178.96,4,5,5,455,4.67,Champions
15150,UNITED KINGDOM,10,5314.47,2011-03-15,2011-11-22,252,18,10,5314.47,4,5,5,455,4.67,Champions
17809,UNITED KINGDOM,12,5411.91,2010-12-01,2011-11-23,357,17,12,5411.91,4,5,5,455,4.67,Champions
16985,UNITED KINGDOM,10,5464.12,2010-12-16,2011-11-22,341,18,10,5464.12,4,5,5,455,4.67,Champions
16609,UNITED KINGDOM,7,5493.46,2011-04-01,2011-11-24,237,16,7,5493.46,4,5,5,455,4.67,Champions
15805,UNITED KINGDOM,17,5528.48,2010-12-10,2011-11-16,341,24,17,5528.48,4,5,5,455,4.67,Champions
16767,UNITED KINGDOM,11,5580.6,2011-01-27,2011-11-09,286,31,11,5580.6,4,5,5,455,4.67,Champions
17716,UNITED KINGDOM,11,5655.99,2011-03-17,2011-11-17,245,23,11,5655.99,4,5,5,455,4.67,Champions
13178,UNITED KINGDOM,11,5725.47,2010-12-14,2011-11-13,334,27,11,5725.47,4,5,5,455,4.67,Champions
13050,UNITED KINGDOM,17,5833.11,2010-12-08,2011-11-25,352,15,17,5833.11,4,5,5,455,4.67,Champions
13209,UNITED KINGDOM,8,5891.61,2010-12-13,2011-11-09,331,31,8,5891.61,4,5,5,455,4.67,Champions
14944,UNITED KINGDOM,12,5900.25,2011-02-16,2011-11-10,267,30,12,5900.25,4,5,5,455,4.67,Champions
14505,UNITED KINGDOM,8,5905.64,2010-12-12,2011-11-22,345,18,8,5905.64,4,5,5,455,4.67,Champions
15382,UNITED KINGDOM,6,5955.71,2011-02-17,2011-11-25,281,15,6,5955.71,4,5,5,455,4.67,Champions
13097,UNITED KINGDOM,10,6010.42,2010-12-14,2011-11-07,328,33,10,6010.42,4,5,5,455,4.67,Champions
14057,UNITED KINGDOM,17,6217.96,2010-12-14,2011-11-16,337,24,17,6217.96,4,5,5,455,4.67,Champions
15005,UNITED KINGDOM,28,6314.87,2010-12-08,2011-11-24,351,16,28,6314.87,4,5,5,455,4.67,Champions
13871,UNITED KINGDOM,13,6403.25,2011-02-04,2011-11-17,286,23,13,6403.25,4,5,5,455,4.67,Champions
